X,Y,method,tail,n,r,CI95%,r2,adj_r2,z,p-unc,power
original_shape_MeshVolume,wavelet-LHH_firstorder_Kurtosis,spearman,one-sided,42,0.05194068551981201,[-0.26  0.35],0.0026978348122680094,-0.04844586596659006,0.05198747040378321,0.3719564067265243,0.0942531239896891
original_shape_MeshVolume,wavelet-LHH_firstorder_Maximum,spearman,one-sided,42,0.5104124463171542,[0.24 0.7 ],0.2605208653554618,0.22259885845061367,0.5632873631464824,0.00027674856525194036,0.9721242109042587
original_shape_MeshVolume,wavelet-LHH_firstorder_MeanAbsoluteDeviation,spearman,one-sided,42,0.3272830402722632,[0.03 0.57],0.10711418844985585,0.06132517247292546,0.33978231439703815,0.017185957305075054,0.692601178205704
original_shape_MeshVolume,wavelet-LHH_firstorder_Mean,spearman,one-sided,42,-0.3255003646381979,[-0.57 -0.02],0.1059504873795998,0.06010179442470753,-0.33778708289069725,0.01771174649325351,0.6881598200490666
original_shape_MeshVolume,wavelet-LHH_firstorder_Median,spearman,one-sided,42,-0.3809253707155012,[-0.61 -0.09],0.145104138054742,0.10126332462165177,-0.40114164111366757,0.006408641097508756,0.8134042733808245
original_shape_MeshVolume,wavelet-LHH_firstorder_Minimum,spearman,one-sided,42,-0.6781460173405721,[-0.81 -0.47],0.45988202083487956,0.4321836629289759,-0.8256734646122834,4.0196478133878026e-07,0.9998176187604082
original_shape_MeshVolume,wavelet-LHH_firstorder_Range,spearman,one-sided,42,0.6243416254760555,[0.4  0.78],0.3898024653020832,0.3585102840355233,0.7320888535625848,4.968185627456015e-06,0.9985389403435423
original_shape_MeshVolume,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,spearman,one-sided,42,0.28822623774410505,[-0.02  0.54],0.08307436412412136,0.0360525366433071,0.2966307151918731,0.032081310870907966,0.5912574728185518
original_shape_MeshVolume,wavelet-LHH_firstorder_RootMeanSquared,spearman,one-sided,42,-0.3276071631148206,[-0.57 -0.03],0.10732645332414066,0.06154832272537869,-0.34014536347321056,0.017091751473180244,0.6934063114369123
original_shape_MeshVolume,wavelet-LHH_firstorder_Skewness,spearman,one-sided,42,-0.2013613159387408,[-0.48  0.11],0.040546379556581386,-0.008656370209747744,-0.20415099472168205,0.10049550340928819,0.3619054181994665
original_shape_MeshVolume,wavelet-LHH_firstorder_TotalEnergy,spearman,one-sided,42,0.9980552629446562,[1. 1.],0.9961143078915268,0.9959150416295538,3.4674014200403174,3.8666850777334723e-50,1.0
original_shape_MeshVolume,wavelet-LHH_firstorder_Uniformity,spearman,one-sided,42,0.3417065067660644,[0.04 0.58],0.11676333676626642,0.07146914890812617,0.356023362499238,0.013386135288268255,0.7276631973283368
original_shape_MeshVolume,wavelet-LHH_firstorder_Variance,spearman,one-sided,42,0.3786565108175999,[0.08 0.61],0.14338075318455915,0.0994515610401775,0.39849035468514726,0.006703579379023862,0.808881272295378
original_shape_MeshVolume,wavelet-LHH_glcm_Autocorrelation,spearman,one-sided,42,0.29389838748885827,[-0.01  0.55],0.08637626216855109,0.03952376279257941,0.30282789593692894,0.02943536992207673,0.6063868764605324
original_shape_MeshVolume,wavelet-LHH_glcm_ClusterProminence,spearman,one-sided,42,-0.5569240742241309,[-0.74 -0.3 ],0.3101644244504053,0.27478824108888766,-0.6283631305629218,6.392099159502393e-05,0.9899080800728229
original_shape_MeshVolume,wavelet-LHH_glcm_ClusterShade,spearman,one-sided,42,-0.3878940118304838,[-0.62 -0.1 ],0.15046176441394749,0.10689570105056012,-0.4093186634985583,0.005570820273686936,0.8269311762802909
original_shape_MeshVolume,wavelet-LHH_glcm_ClusterTendency,spearman,one-sided,42,-0.4243578316181833,[-0.65 -0.14],0.1800795692556864,0.13803236767905502,-0.4529950572262923,0.0025481936538278693,0.8883202502210215
original_shape_MeshVolume,wavelet-LHH_glcm_Contrast,spearman,one-sided,42,-0.42646463009480595,[-0.65 -0.14],0.18187208072189967,0.13991680281020225,-0.4555673835127867,0.002429200001943954,0.8913739638516232
original_shape_MeshVolume,wavelet-LHH_glcm_Correlation,spearman,one-sided,42,0.1281095535207844,[-0.18  0.42],0.016412057703294722,-0.03402834959397216,0.1288173840064182,0.209393131091681,0.20343698333768256
original_shape_MeshVolume,wavelet-LHH_glcm_DifferenceAverage,spearman,one-sided,42,-0.3755773438133052,[-0.61 -0.08],0.14105834118585767,0.09701005099026072,-0.3949006678338307,0.0071222442988678695,0.8026511634277743
original_shape_MeshVolume,wavelet-LHH_glcm_DifferenceEntropy,spearman,one-sided,42,-0.34089619965967105,[-0.58 -0.04],0.11621021894240631,0.07088766606765795,-0.3551062205570662,0.013579299697993484,0.7257373972913955
original_shape_MeshVolume,wavelet-LHH_glcm_DifferenceVariance,spearman,one-sided,42,-0.4974475326148611,[-0.7  -0.23],0.24745404770461327,0.20886194758690102,-0.5459086227676405,0.0004015954904887974,0.9643415967145478
original_shape_MeshVolume,wavelet-LHH_glcm_Id,spearman,one-sided,42,0.33084839154039386,[0.03 0.58],0.10946065818486576,0.06379197398921777,0.34378062612636706,0.016172830675473964,0.7014161920808968
original_shape_MeshVolume,wavelet-LHH_glcm_Idm,spearman,one-sided,42,0.3245279961105259,[0.02 0.57],0.10531842025951352,0.05943731360615523,0.33669986704146343,0.018004059130193307,0.6857280426939439
original_shape_MeshVolume,wavelet-LHH_glcm_Idmn,spearman,one-sided,42,0.40166923263917026,[0.11 0.63],0.1613381724489399,0.11832987360016767,0.42563769534188456,0.004186792854106349,0.8520044225562606
original_shape_MeshVolume,wavelet-LHH_glcm_Idn,spearman,one-sided,42,0.3548334818896362,[0.06 0.59],0.1259067998699228,0.08108150755555987,0.3709626915392151,0.010561433177839577,0.7580540235930058
original_shape_MeshVolume,wavelet-LHH_glcm_Imc1,spearman,one-sided,42,0.8849363908921482,[0.79 0.94],0.7831124159252209,0.7719899757162578,1.398082128151839,3.733596112192924e-15,0.999999999999581
original_shape_MeshVolume,wavelet-LHH_glcm_Imc2,spearman,one-sided,42,-0.9118385868244065,[-0.95 -0.84],0.8314496084219308,0.8228059985974144,-1.5383256469929505,2.3429908616696753e-17,0.9999999999999996
original_shape_MeshVolume,wavelet-LHH_glcm_InverseVariance,spearman,one-sided,42,0.32290738189773927,[0.02 0.57],0.10426917728405243,0.05833426329861913,0.33488954266742244,0.018500030651946053,0.6816609432824844
original_shape_MeshVolume,wavelet-LHH_glcm_JointAverage,spearman,one-sided,42,0.29746373875698895,[-0.01  0.55],0.08848467587528618,0.0417403002791471,0.3067348251689384,0.027863437607494226,0.6158443544253656
original_shape_MeshVolume,wavelet-LHH_glcm_JointEnergy,spearman,one-sided,42,0.2960051859654809,[-0.01  0.55],0.08761907011845894,0.04083030448350822,0.30513544435905926,0.028498168328136828,0.6119807533899183
original_shape_MeshVolume,wavelet-LHH_glcm_JointEntropy,spearman,one-sided,42,-0.2746130783566972,[-0.53  0.03],0.07541234280454151,0.027997591153492207,-0.2818463730302812,0.03920397452449231,0.5546489724102424
original_shape_MeshVolume,wavelet-LHH_glcm_MCC,spearman,one-sided,42,-0.2501418037436189,[-0.51  0.06],0.06257092198011115,0.014497635927809172,-0.2555640749305868,0.055055127602919446,0.48859950891197196
original_shape_MeshVolume,wavelet-LHH_glcm_MaximumProbability,spearman,one-sided,42,0.211895308321854,[-0.1   0.48],0.04489962168881356,-0.004079884891247332,0.21515492256663662,0.08896571772262214,0.3882632210633933
original_shape_MeshVolume,wavelet-LHH_glcm_SumAverage,spearman,one-sided,42,0.29746373875698895,[-0.01  0.55],0.08848467587528618,0.0417403002791471,0.3067348251689384,0.027863437607494226,0.6158443544253656
original_shape_MeshVolume,wavelet-LHH_glcm_SumEntropy,spearman,one-sided,42,-0.35305080625557084,[-0.59 -0.06],0.12464487179770861,0.07975486522323216,-0.36892470638132296,0.01091288642902636,0.7540196407481581
original_shape_MeshVolume,wavelet-LHH_glcm_SumSquares,spearman,one-sided,42,-0.41982011182238077,[-0.64 -0.13],0.1762489262905563,0.13400528148494395,-0.44747362663580903,0.002821813850510285,0.8815590660014054
original_shape_MeshVolume,wavelet-LHH_glrlm_GrayLevelNonUniformity,spearman,one-sided,42,0.952191880722794,[0.91 0.97],0.9066693777144116,0.9018831919561763,1.8547562886319242,1.6514539006418185e-22,1.0
original_shape_MeshVolume,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,spearman,one-sided,42,0.34624422656186693,[0.05 0.59],0.11988506442742544,0.0747509651672934,0.36117004666245717,0.012346112490606008,0.7383436819711919
