X,Y,method,tail,n,r,CI95%,r2,adj_r2,z,p-unc,power
original_shape_MeshVolume,wavelet-HHH_glcm_MaximumProbability,spearman,one-sided,42,0.13605056316343894,[-0.18  0.42],0.01850975573708889,-0.03182307730203471,0.13689943160293738,0.19514148130044084,0.2181871989469033
original_shape_MeshVolume,wavelet-HHH_glcm_SumAverage,spearman,one-sided,42,-0.15403938092537073,[-0.44  0.16],0.023728130875871466,-0.026337093181776128,-0.1552753815527202,0.16503031176508948,0.2539207610947201
original_shape_MeshVolume,wavelet-HHH_glcm_SumEntropy,spearman,one-sided,42,-0.5543310914836724,[-0.73 -0.3 ],0.30728295898547964,0.27175900816422216,-0.6246121235336672,6.97625444282474e-05,0.9892557682909605
original_shape_MeshVolume,wavelet-HHH_glcm_SumSquares,spearman,one-sided,42,-0.5849607001053401,[-0.75 -0.34],0.3421790206677296,0.30844461147120283,-0.6699708384146691,2.366572752354317e-05,0.9951294687581395
original_shape_MeshVolume,wavelet-HHH_glrlm_GrayLevelNonUniformity,spearman,one-sided,42,0.9899521918807228,[0.98 0.99],0.9800053422094475,0.9789799751432653,2.644255690057711,6.601164777248573e-36,1.0
original_shape_MeshVolume,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,spearman,one-sided,42,0.5437970991005592,[0.29 0.73],0.2957152849901834,0.2595981201178851,0.6095313203935075,9.879640777717431e-05,0.9862486689046831
original_shape_MeshVolume,wavelet-HHH_glrlm_GrayLevelVariance,spearman,one-sided,42,-0.5972773681225184,[-0.76 -0.36],0.3567402544713624,0.32375257521348355,-0.6889038736212859,1.4848248410980814e-05,0.9965751330894432
original_shape_MeshVolume,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,spearman,one-sided,42,-0.20735758852605138,[-0.48  0.1 ],0.04299716951933923,-0.006079898710438236,-0.21040862541712402,0.09381037612817715,0.3768232720566379
original_shape_MeshVolume,wavelet-HHH_glrlm_LongRunEmphasis,spearman,one-sided,42,0.6736082975447695,[0.46 0.81],0.4537481385211627,0.425735222547889,0.8173195151964482,5.068975086501802e-07,0.9997774849651855
original_shape_MeshVolume,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,spearman,one-sided,42,-0.0451341058261081,[-0.34  0.26],0.002037087508722325,-0.04914049774724072,-0.04516479071392825,0.3882742601188002,0.08721012830378122
original_shape_MeshVolume,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,spearman,one-sided,42,-0.4588769143505389,[-0.67 -0.18],0.2105680225238718,0.1700843313712499,-0.4958877069546118,0.0011194882160013389,0.931642599431608
original_shape_MeshVolume,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,spearman,one-sided,42,-0.5546552143262298,[-0.73 -0.3 ],0.3076424067792759,0.2721368891782132,-0.625080145737854,6.900682960407932e-05,0.9893391152594199
original_shape_MeshVolume,wavelet-HHH_glrlm_RunEntropy,spearman,one-sided,42,-0.5115468762661048,[-0.71 -0.25],0.2616802066176096,0.22381765311082036,-0.5648226597702114,0.00026768825652612383,0.9727377876540838
original_shape_MeshVolume,wavelet-HHH_glrlm_RunLengthNonUniformity,spearman,one-sided,42,0.9972449558382628,[0.99 1.  ],0.9944975019448586,0.9942153225574155,3.293045257830186,4.0691614703021616e-47,1.0
