X,Y,method,tail,n,r,CI95%,r2,adj_r2,z,p-unc,power
original_shape_MeshVolume,wavelet-LLL_firstorder_Median,spearman,one-sided,42,0.5441212219431164,[0.29 0.73],0.29606790416887013,0.2599688223313762,0.6099916512726395,9.776105477441511e-05,0.9863502294110768
original_shape_MeshVolume,wavelet-LLL_firstorder_Minimum,spearman,one-sided,42,-0.16716635604894256,[-0.45  0.14],0.027944590594681833,-0.021904404759437,-0.16875012860829547,0.14499683910771913,0.28195186309058806
original_shape_MeshVolume,wavelet-LLL_firstorder_Range,spearman,one-sided,42,0.7817032655376388,[0.63 0.88],0.6110599953522082,0.5911143540882189,1.049734886005121,4.959249044897804e-10,0.9999996678111738
original_shape_MeshVolume,wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,spearman,one-sided,42,0.6538368041487724,[0.44 0.8 ],0.4275025664594802,0.39814372371381257,0.7819714375819299,1.3311868283695695e-06,0.9994983096006711
original_shape_MeshVolume,wavelet-LLL_firstorder_RootMeanSquared,spearman,one-sided,42,0.5149501661129569,[0.25 0.71],0.26517367357976185,0.22749027222487783,0.5694430939030249,0.00024207961471374334,0.9745166813124505
original_shape_MeshVolume,wavelet-LLL_firstorder_Skewness,spearman,one-sided,42,-0.5358560894579046,[-0.72 -0.28],0.2871417486091179,0.25058491520445725,-0.5983242806948295,0.00012746585295508875,0.9835669695358229
original_shape_MeshVolume,wavelet-LLL_firstorder_TotalEnergy,spearman,one-sided,42,0.9980552629446562,[1. 1.],0.9961143078915268,0.9959150416295538,3.4674014200403174,3.8666850777334723e-50,1.0
original_shape_MeshVolume,wavelet-LLL_firstorder_Uniformity,spearman,one-sided,42,-0.2836885179483024,[-0.54  0.02],0.0804791752157043,0.03332426112420195,-0.29168888219626793,0.0343312003901247,0.5790929355396923
original_shape_MeshVolume,wavelet-LLL_firstorder_Variance,spearman,one-sided,42,0.7248197066688276,[0.54 0.84],0.5253636071754852,0.5010232793383307,0.917725655584876,2.8526562271341602e-08,0.9999828430358423
original_shape_MeshVolume,wavelet-LLL_glcm_Autocorrelation,spearman,one-sided,42,0.3630986143748481,[0.07 0.6 ],0.13184060376093462,0.0873196090820082,0.3804504735495652,0.009053395804563434,0.7763539523227454
original_shape_MeshVolume,wavelet-LLL_glcm_ClusterProminence,spearman,one-sided,42,-0.18013126975123572,[-0.46  0.13],0.03244727434219245,-0.01717081415307975,-0.18211835722172134,0.12682648491593032,0.3111543583815938
original_shape_MeshVolume,wavelet-LLL_glcm_ClusterShade,spearman,one-sided,42,-0.4783242849039786,[-0.68 -0.2 ],0.2287941215289025,0.18924510212012813,-0.5208091629864188,0.0006776214951414013,0.9500411140609272
original_shape_MeshVolume,wavelet-LLL_glcm_ClusterTendency,spearman,one-sided,42,0.18142776112146503,[-0.13  0.46],0.03291603250554738,-0.016678017109552856,0.1834586512673256,0.12509739113242133,0.3141531680041626
original_shape_MeshVolume,wavelet-LLL_glcm_Contrast,spearman,one-sided,42,-0.05275099262620534,[-0.35  0.26],0.0027826672230499704,-0.04835668317576802,-0.05280000396767255,0.3700278424309451,0.09511908119654033
original_shape_MeshVolume,wavelet-LLL_glcm_Correlation,spearman,one-sided,42,0.3536990519406855,[0.06 0.59],0.12510301934373974,0.08023650751521338,0.36966545183708865,0.01078396958666613,0.7554901850524578
original_shape_MeshVolume,wavelet-LLL_glcm_DifferenceAverage,spearman,one-sided,42,-8.103071063933231e-05,[-0.3  0.3],6.565976066715202e-09,-0.05128204437935846,-8.103071081668088e-05,0.4997968224902259,0.05017946338206641
original_shape_MeshVolume,wavelet-LLL_glcm_DifferenceEntropy,spearman,one-sided,42,0.023741998217324367,[-0.28  0.33],0.0005636824793514335,-0.05068946200888691,0.023746460709485443,0.4406808667951907,0.06765010467514083
original_shape_MeshVolume,wavelet-LLL_glcm_DifferenceVariance,spearman,one-sided,42,-0.0918077951543635,[-0.38  0.22],0.00842867125110557,-0.04242114047960688,-0.09206704675188111,0.28154760407795487,0.1441909949815841
original_shape_MeshVolume,wavelet-LLL_glcm_Id,spearman,one-sided,42,-0.014342435783161819,[-0.32  0.29],0.00020570546419412057,-0.051065796819693476,-0.014343419343695757,0.464084379161799,0.060216187331360645
original_shape_MeshVolume,wavelet-LLL_glcm_Idm,spearman,one-sided,42,-0.0021878291872619725,[-0.31  0.3 ],4.786596552635383e-06,-0.051277019219008846,-0.00218783267802388,0.4945143733061034,0.051572033269215944
original_shape_MeshVolume,wavelet-LLL_glcm_Idmn,spearman,one-sided,42,0.033465683494044246,[-0.27  0.33],0.0011199519717235455,-0.05010466587588036,0.033478185215321296,0.41667929416152577,0.07607071560350885
original_shape_MeshVolume,wavelet-LLL_glcm_Idn,spearman,one-sided,42,-0.011749453042703185,[-0.31  0.29],0.00013804964680268713,-0.05113692216618193,-0.011749993756772013,0.47056499861685924,0.05828265199416102
original_shape_MeshVolume,wavelet-LLL_glcm_Imc1,spearman,one-sided,42,0.3183696621019366,[0.02 0.57],0.10135924174690131,0.055275100298024626,0.32983183169524655,0.019948554622272074,0.670182602271795
original_shape_MeshVolume,wavelet-LLL_glcm_Imc2,spearman,one-sided,42,-0.21756745806660724,[-0.49  0.09],0.0473355988095649,-0.001518985866867606,-0.22110127507586924,0.0831652605400965,0.40273212091864014
original_shape_MeshVolume,wavelet-LLL_glcm_InverseVariance,spearman,one-sided,42,-0.01158739162142452,[-0.31  0.29],0.00013426764458825916,-0.05114089811722766,-0.011587910267134209,0.4709703037280573,0.05816344845796143
original_shape_MeshVolume,wavelet-LLL_glcm_JointAverage,spearman,one-sided,42,0.365043351430192,[0.07 0.6 ],0.13325664842338666,0.0888082714194578,0.3826923699054388,0.008726230662537414,0.7805600304622662
